business_id,business_address,business_city,business_latitude,business_longitude,inspection_score
8750,1881 Bush Street,San Francisco,37.787639,-122.428182,91.0
8821,340 Post St,San Francisco,37.788438,-122.40741399999999,93.0
8823,1 Ferry Building Shop 10,San Francisco,37.795225,-122.39376999999999,100.0
8847,1 Ferry Building #29,San Francisco,37.795225,-122.39376999999999,87.71428571428571
8882,1 Ferry Building #27,San Francisco,37.795225,-122.39376999999999,90.25
8948,33 Powell St,San Francisco,37.784858,-122.40776399999999,88.85714285714286
9103,1 Ferry Building #36,San Francisco,37.795225,-122.39376999999999,88.5
9155,350 RHODE ISLAND,San Francisco,37.765427,-122.40264499999999,94.4
9156,24 SOUTH PARK STREET,San Francisco,37.782218,-122.393423,74.63636363636364
9164,122 NEW MONTGOMERY STREET,San Francisco,37.787227,-122.40028000000001,90.85714285714286
9208,285 Winston Dr.,San Francisco,37.726895,-122.47586100000001,89.66666666666667
9232,1301 Fillmore Street,San Francisco,37.781974,-122.432474,85.38461538461539
9248,1737 Post St. #393,San Francisco,37.785457,-122.43031699999999,97.33333333333333
9273,439 Stockton St,San Francisco,37.790043,-122.407104,81.875
9283,712 Irving St,San Francisco,37.764108,-122.465531,81.66666666666667
9298,3121 clement st,San Francisco,37.781595,-122.49258600000002,87.36363636363636
9310,3817 Noriega St,San Francisco,37.752963,-122.50458,90.66666666666667
9358,1801 Vicente St,San Francisco,37.739083,-122.485437,98.0
9359,315 Turk St,San Francisco,37.782724,-122.414367,96.0
9444,1269 09th Ave,San Francisco,37.758941,-122.48591,91.6
9463,Ferry Building,San Francisco,37.795184000000006,-122.393819,
9599,275 Battery St,San Francisco,37.793905,-122.400145,89.25
9631,43 Drumm St,San Francisco,37.794066,-122.39653500000001,88.33333333333333
9652,342 HOWARD STREET,San Francisco,37.789563,-122.394821,80.16666666666667
9672,1 Ferry Buiding  #31,San Francisco,37.795225,-122.39376999999999,100.0
9677,2238 Geary Blvd,San Francisco,37.783198,-122.440983,89.0
9679,720 Grant Ave,San Francisco,37.793597999999996,-122.406097,67.52941176470588
9684,1001 Polk St.,San Francisco,37.785908,-122.41981000000001,87.33333333333333
9710,155 FELL ST,San Francisco,37.776223,-122.420497,96.0
9745,1480 Fillmore St.,San Francisco,37.782808,-122.432577,96.4
9765,334 Mason St,San Francisco,37.786761,-122.409699,94.0
9797,2425 Geary Blvd,San Francisco,37.782683,-122.443697,98.0
9869,1399 09th Ave,San Francisco,37.758941,-122.48591,94.66666666666667
9948,399 04th St,San Francisco,37.780934,-122.399772,86.4
10030,1575 15th St,San Francisco,37.766864,-122.41901399999999,97.4
10083,401 Sansome St,San Francisco,37.794024,-122.401299,83.22222222222223
10127,216 KING STREET,San Francisco,37.777803000000006,-122.39248899999998,96.0
10131,1385 09th Ave,San Francisco,37.758941,-122.48591,91.6
10170,659 Columbus Ave,San Francisco,37.800851,-122.41106200000002,82.0
10227,3200 24th St,San Francisco,37.752581,-122.416482,78.33333333333333
10235,1737 Post St 333,San Francisco,37.785457,-122.43031699999999,88.75
10280,627 TURK ST,San Francisco,37.782034,-122.419777,86.58823529411765
10282,3200 California,San Francisco,37.787310999999995,-122.44683899999998,92.85714285714286
10332,191 08th St,San Francisco,37.776384,-122.41168400000001,77.82352941176471
10372,515 CORTLAND AVE,San Francisco,37.73911,-122.416404,100.0
10373,1717 Harrison St,San Francisco,37.769426,-122.413446,76.76
10376,10 29th St,San Francisco,37.744369,-122.42096699999999,88.3076923076923
10406,3918 Judah St,San Francisco,37.76056,-122.50402700000001,100.0
10433,470 Post St,San Francisco,37.788128,-122.409705,82.18181818181819
10438,696 Sutter St,San Francisco,37.788858000000005,-122.411754,91.33333333333333
10540,1 Ferry Building #3,San Francisco,37.795225,-122.39376999999999,79.5
10615,2300 Chestnut St.,San Francisco,37.800188,-122.44145400000001,
10625,245 Kearny St,San Francisco,37.790453,-122.403994,81.72727272727273
10668,2355 CHESTNUT ST,San Francisco,37.800043,-122.442097,96.0
10875,919 DIVISADERO ST,San Francisco,37.778194,-122.438474,91.0
10877,336 CLEMENT ST,San Francisco,37.783038,-122.46298200000001,56.68421052631579
10931,3101 Geary Blvd,San Francisco,37.781735999999995,-122.452151,93.5
10990,2435 Noriega St,San Francisco,37.753623,-122.489929,85.28571428571429
11034,100 Alemany Blvd,San Francisco,37.736917,-122.40892,72.0
11289,280 KING STREET,San Francisco,37.776804999999996,-122.39378899999998,90.0
11304,PIER 28 1/2,San Francisco,37.787914,-122.38771799999999,90.66666666666667
11365,265 GOLDEN GATE AVE,San Francisco,37.781690000000005,-122.414823,97.0
11379,535 SCOTT ST,San Francisco,37.774824,-122.436094,79.0
11416,3914 Judah St,San Francisco,37.760851,-122.503998,87.63636363636364
11491,1 Ferry Building,San Francisco,37.795184000000006,-122.393819,96.5
11568,1 Ferry Building,San Francisco,37.795225,-122.39376999999999,86.375
11594,520 4th St,San Francisco,37.779237,-122.397709,91.5
11610,225 30th St,San Francisco,37.742129,-122.42500600000001,89.83333333333333
11860,438 Geary St,San Francisco,37.787098,-122.41059399999999,84.07142857142857
12005,225 PIOCHE STREET,San Francisco,37.728469,-122.420606,98.0
12083,860A FOLSOM STREET,San Francisco,37.78093,-122.40266899999999,83.0
12199,3055 23rd St,San Francisco,37.754218,-122.41328500000002,91.0
12344,750 Font Blvd,San Francisco,37.723462,-122.48301200000002,98.0
12682,1835 Ellis St.,San Francisco,37.781813,-122.43638100000001,85.0
12768,50 MENDELL STREET #1,San Francisco,37.743419,-122.383536,91.14285714285714
12788,511 HARRISON STREET,San Francisco,37.785856,-122.39315800000001,96.0
12970,2948 FOLSOM STREET,San Francisco,37.750134,-122.41393500000001,92.25
13041,373 broadway St,San Francisco,37.798229,-122.40348999999999,92.25
13062,450 Church St,San Francisco,37.763794,-122.42861699999999,95.25
13218,545 02nd St,San Francisco,37.782503999999996,-122.392843,87.5
13226,2113 CHESTNUT ST,San Francisco,37.800534000000006,-122.438217,98.0
13374,500 Corbett St.,San Francisco,37.757397999999995,-122.4442,99.0
13426,401 Bay St,San Francisco,37.80557,-122.41362600000001,94.28571428571429
13427,3911 Alemany Bl.,San Francisco,37.711185,-122.46779,96.5
13428,298 KING STREET,San Francisco,37.776491,-122.394175,90.0
13623,149 NEW MONTGOMERY STREET,San Francisco,37.786803000000006,-122.399681,82.6923076923077
13671,298 KING STREET,San Francisco,37.776491,-122.394175,89.0
13753,203 Parnassus Ave,San Francisco,37.764573999999996,-122.45295,90.0
13814,99 09th St,San Francisco,37.774722,-122.40676100000002,87.57142857142857
13831,119 Sacramento St A,San Francisco,37.794543,-122.39703700000001,81.0
13838,3906 Judah st,San Francisco,37.760528,-122.50399099999998,90.0
14005,1559 A Sloat St,San Francisco,37.733901,-122.490726,90.0
14071,700 04th St,San Francisco,37.776858000000004,-122.394729,88.0
14075,315 LINDEN ST,San Francisco,37.776340000000005,-122.423099,96.0
14285,75 Battery St,San Francisco,37.791864000000004,-122.39972399999999,80.77777777777777
14303,3911 Judah St.,San Francisco,37.760453999999996,-122.50393899999999,84.0
14429,846 Divisadero,San Francisco,37.777488,-122.43825700000001,100.0
14525,180 New Montgomery St.,San Francisco,37.786467,-122.399349,100.0
14577,246-250 LEAVENWORTH ST,San Francisco,37.783249,-122.414065,79.0
14688,111 Pine St,San Francisco,37.792343,-122.39856699999999,91.33333333333333
14740,3136 Noriega St,San Francisco,37.753338,-122.49757199999999,98.5
14743,3138 Noriega St.,San Francisco,37.753338,-122.49757199999999,98.0
14909,845 Bush St,San Francisco,37.789834,-122.411247,96.5
14910,863 Bush St,San Francisco,37.789813,-122.411447,97.0
14971,2340 Jackson St,San Francisco,37.792628,-122.43351399999999,99.6
15120,865 Market Street,San Francisco,37.784317,-122.40756299999998,91.71428571428571
15279,18 Ocean Ave.,San Francisco,37.724174,-122.43585900000001,89.0
15535,160 Jefferson St 1st Floor,San Francisco,37.808352,-122.41515700000001,94.5
15738,149 2nd St,San Francisco,37.787343,-122.398902,79.0909090909091
15752,2  Embarcadero Center  #R2113,San Francisco,37.794818,-122.398474,98.0
15806,1044 Grant Ave,San Francisco,37.796597,-122.406696,97.5
16047,615 Balboa St,San Francisco,37.777122999999996,-122.46534,92.71428571428571
16286,425 Battery St,San Francisco,37.795365999999994,-122.40043500000002,90.0
16329,1850 Cesar Chavez St,San Francisco,37.749798,-122.39596200000001,73.21052631578948
16349,2871 24th St,San Francisco,37.752764,-122.40958799999999,91.11111111111111
16424,580 Precita Ave,San Francisco,37.747496000000005,-122.40957,92.44444444444444
16432,300 Bay St,San Francisco,37.805758000000004,-122.412774,100.0
16441,2600 San Bruno Ave,San Francisco,37.728718,-122.404101,76.25
16513,3100 18th St,San Francisco,37.762249,-122.41309199999999,82.38461538461539
16751,1779 Folsom St,San Francisco,37.768654,-122.415586,88.8
16784,101 Spear St 22,San Francisco,37.792577,-122.393992,91.33333333333333
17346,5290 Diamond Heights Blvd,San Francisco,37.744076,-122.43868400000001,99.0
17423,100 Diamond St,San Francisco,37.760689,-122.437252,100.0
17508,848 Kearny St,San Francisco,37.795778000000006,-122.404978,92.66666666666667
17570,130 Townsend St,San Francisco,37.780084,-122.391278,84.0
17612,624 Laguna St,San Francisco,37.776955,-122.42629199999999,97.0
17616,377 Hayes St,San Francisco,37.776917,-122.42223100000001,87.2
17647,754 KIRKHAM St,San Francisco,37.760197999999995,-122.469081,88.85714285714286
17689,641 Mission St,San Francisco,37.787147999999995,-122.40082199999999,75.17647058823529
17723,360 C West Portal Ave,San Francisco,37.738857,-122.45758400000001,75.0
17750,2263 Chestnut St,San Francisco,37.800253999999995,-122.440467,80.55555555555556
17762,511 Hayes St,San Francisco,37.776593,-122.425017,87.25
17779,145 Bosworth,San Francisco,37.733466,-122.42808600000001,90.85714285714286
17822,601 Van Ness Ave Suite A,San Francisco,37.781454,-122.420644,96.66666666666667
17933,544 Jones St,San Francisco,37.786307,-122.413026,97.33333333333333
17946,3611 18th St,San Francisco,37.761657,-122.424347,93.33333333333333
17947,5850 GEARY BLVD,San Francisco,37.780278,-122.48231100000001,79.0
18047,2721 Mission St,San Francisco,37.753463,-122.41853600000002,75.1923076923077
18079,6134 Geary Blvd,San Francisco,37.780408,-122.48538300000001,96.4
18102,3614 BALBOA St,San Francisco,37.775728,-122.497701,81.61538461538461
18120,118 NEW MONTGOMERY STREET,San Francisco,37.787127000000005,-122.400201,87.6
18126,768 Sansome St,San Francisco,37.797327,-122.40195700000001,93.0
18268,230 West Portal Ave,San Francisco,37.738609000000004,-122.468423,100.0
18310,4661 MISSION St,San Francisco,37.723782,-122.435446,80.93333333333334
18357,1609 Powell St,San Francisco,37.799513,-122.41070400000001,86.0
18399,3735 Buchanan St,San Francisco,37.804444000000004,-122.433625,100.0
18422,3416 Judah st,San Francisco,37.760769,-122.498792,
18462,471 03rd St,San Francisco,37.781607,-122.396125,92.8
18480,818 Washington St,San Francisco,37.795138,-122.40686299999999,70.36363636363636
18514,2164 Mission St,San Francisco,37.762366,-122.419491,76.18181818181819
18538,1 Ferry Building  #9,San Francisco,37.795225,-122.39376999999999,90.0
18573,2895 VAN NESS Ave,San Francisco,37.802163,-122.42479399999999,91.75
18577,135 04th St  3000,San Francisco,37.784548,-122.40418999999999,91.6
18606,1419 Fillmore St,San Francisco,37.782764,-122.43263400000001,83.5
18616,579 HOWARD St,San Francisco,37.787248,-122.397632,86.42857142857143
18686,595 Ellis St,San Francisco,37.784411,-122.415954,
18755,349 Clement St.,San Francisco,37.782973999999996,-122.46311899999999,92.0
18767,2035 IRVING St,San Francisco,37.763399,-122.47965400000001,88.83333333333333
18800,150 07th St,San Francisco,37.778546999999996,-122.41013000000001,86.0
18805,3011 Steiner St,San Francisco,37.797144,-122.437224,96.0
18825,3945 24th St,San Francisco,37.751474,-122.43070800000001,84.13333333333334
18826,2114 FILLMORE St,San Francisco,37.789074,-122.433783,87.0
18855,225 Berry St,San Francisco,37.775278,-122.393873,94.0
18874,536 Broadway St,San Francisco,37.797978,-122.40613400000001,96.0
18921,560 Divisadero St,San Francisco,37.774778000000005,-122.43771699999999,93.0
18940,2389 MISSION St,San Francisco,37.758914000000004,-122.419036,94.66666666666667
18952,750 Kearny St 1st Floor,San Francisco,37.795057,-122.404876,100.0
18953,750 Kearny St 2nd Floor,San Francisco,37.795057,-122.404876,100.0
18954,750 Kearny St 1st Floor,San Francisco,37.795057,-122.404876,100.0
18981,1901 Hyde St,San Francisco,37.798392,-122.41892299999999,96.0
18996,1026 Valencia St,San Francisco,37.756427,-122.421094,91.2
19002,5650 Geary Blvd,San Francisco,37.780421000000004,-122.479933,87.33333333333333
19003,3091 16th St,San Francisco,37.764903000000004,-122.421609,72.93333333333334
19041,227 King St,San Francisco,37.777398,-122.39239099999999,83.33333333333333
19043,1824 Irving St,San Francisco,37.763597,-122.47763799999998,89.61538461538461
19055,800 Howard St Basement,San Francisco,37.783257,-122.40281599999999,90.2
19056,800 HOWARD St 3/F,San Francisco,37.783257,-122.40281599999999,96.0
19057,800 Howard St 2nd Floor,San Francisco,37.783257,-122.40281599999999,98.0
19058,800 Howard St 1st Floor,San Francisco,37.783257,-122.40281599999999,98.0
19060,747 HOWARD St,San Francisco,37.784128,-122.401533,95.33333333333333
19061,747 HOWARD St,San Francisco,37.784128,-122.401533,94.66666666666667
19064,747 HOWARD St,San Francisco,37.784128,-122.401533,92.0
19076,3721 GEARY Blvd,San Francisco,37.781153,-122.45936,76.42857142857143
19082,747 Howard St Basement,San Francisco,37.784128,-122.401533,89.6
19094,3465 California St,San Francisco,37.786663,-122.45114699999999,89.5
19131,1201 So. Van Ness Ave.,San Francisco,37.753844,-122.41639599999999,83.0
19138,1900 OCEAN Ave,San Francisco,37.725305999999996,-122.46226100000001,85.88888888888889
19169,4704 Mission,San Francisco,37.72285,-122.436245,88.0
19170,629 Cortland Ave,San Francisco,37.739041,-122.415636,98.5
19171,3159 16th St,San Francisco,37.764803,-122.423309,94.0
19205,2073 MARKET St,San Francisco,37.767631,-122.428569,90.625
19357,2499 Lombard St,San Francisco,37.799095,-122.442457,69.0
19373,4508 03rd St,San Francisco,37.737021,-122.39004299999999,70.26470588235294
19379,50 Post St #1,San Francisco,37.789064,-122.40286100000002,89.875
19403,499 Bay St,San Francisco,37.805493,-122.41440700000001,94.66666666666667
19416,865 Market St C26,San Francisco,37.784317,-122.40756299999998,94.57142857142857
19417,5 03rd St,San Francisco,37.787569,-122.403349,96.4
19418,675 Townsend St,San Francisco,37.770517,-122.403221,97.33333333333333
20116,1041 Taraval St,San Francisco,37.742933,-122.47745,88.45454545454545
20291,1319 18th St,San Francisco,37.762575,-122.395757,84.8
20327,1300 CASTRO St,San Francisco,37.751137,-122.434095,83.42857142857143
20367,4175 MISSION St,San Francisco,37.730569,-122.429418,77.9375
20625,4 Embarcadero Center,San Francisco,37.795108,-122.396184,100.0
21101,2253 Polk St,San Francisco,37.797492,-122.42214399999999,96.0
21143,337 03rd St,San Francisco,37.783272,-122.398204,90.0
21407,11 03rd St,San Francisco,37.787451000000004,-122.40333700000001,83.53846153846153
21429,1414 Taylor St,San Francisco,37.795367999999996,-122.41316699999999,94.4
21583,800 Post St,San Francisco,37.787448,-122.41524299999999,96.0
21785,230 California St,San Francisco,37.793368,-122.399294,83.0
21807,65 29th St A,San Francisco,37.743943,-122.42198799999998,82.84615384615384
21909,1202 Sutter St,San Francisco,37.787805999999996,-122.42019199999999,93.2
21921,550 Taylor St,San Francisco,37.787657,-122.411627,78.625
21982,3771 Mission St,San Francisco,37.736438,-122.424269,78.06666666666666
22177,2800 Turk Blvd,San Francisco,37.778106,-122.45153300000001,92.0
22304,50 FREMONT St,San Francisco,37.790896999999994,-122.397318,89.71428571428571
22606,2815 Diamond St,San Francisco,37.734072,-122.433948,87.46666666666667
22671,858 RHODE ISLAND St,San Francisco,37.758944,-122.40210400000001,96.66666666666667
23068,3087 16th St,San Francisco,37.764903000000004,-122.42143899999999,82.22222222222223
23273,2200 SILVER Ave,San Francisco,37.736484000000004,-122.39841799999999,94.28571428571429
23557,2490 03rd St,San Francisco,37.75812,-122.388512,89.0
23702,1723 Buchanan St,San Francisco,37.786021999999996,-122.429903,76.0
23704,1590 Pacific Ave,San Francisco,37.79511,-122.421411,92.28571428571429
23865,3692 18th St,San Francisco,37.761503999999995,-122.425817,93.6
24023,1881 Post St Level 1,San Francisco,37.785183,-122.43269699999999,93.5
24024,1881 Post St Level 2,San Francisco,37.785183,-122.43269699999999,96.0
24025,1881 Post St Level 3,San Francisco,37.785183,-122.43269699999999,91.6
24198,1017 Larkin St,San Francisco,37.787288000000004,-122.41838899999999,86.71428571428571
24279,1201 09th Ave,San Francisco,37.758941,-122.48591,87.5
24431,692 Mission St,San Francisco,37.786584000000005,-122.40163899999999,94.22222222222223
24437,516 Green St,San Francisco,37.799732,-122.40758899999999,95.0
24534,216 Townsend St,San Francisco,37.778534,-122.39321899999999,89.25
24572,2588 Noriega St,San Francisco,37.753608,-122.49131299999999,77.25
25151,335 Powell St Lobby,San Francisco,37.7877,-122.408345,95.5
25153,335 Powell St Basement,San Francisco,37.7877,-122.408345,89.0
25160,335 Powell St 32nd Floor,San Francisco,37.7877,-122.408345,100.0
25161,335 Powell St 2nd Floor,San Francisco,37.7877,-122.408345,93.71428571428571
25162,335 Powell St Lobby,San Francisco,37.7877,-122.408345,94.66666666666667
25163,335 Powell St Basement,San Francisco,37.7877,-122.408345,99.33333333333333
25167,4499 Mission St A,San Francisco,37.726402,-122.433476,90.42857142857143
25301,720 HOWARD St,San Francisco,37.784403999999995,-122.401339,84.35714285714286
25374,1075 Front St,San Francisco,37.801285,-122.40040400000001,85.2
25404,835 B Hyde St,San Francisco,37.793061,-122.421089,96.0
25651,1301 Van Ness Ave,San Francisco,37.787794,-122.421924,91.6
25777,260 Church St,San Francisco,37.766357,-122.42886399999999,89.5
26025,4063 18th St,San Francisco,37.760881,-122.43417099999999,87.0
26146,170 O'Farrell St Basement,San Francisco,37.786547999999996,-122.40731299999999,99.33333333333333
26149,865 Market St 9000,San Francisco,37.784317,-122.40756299999998,88.0
